District,Crop,Season,Area (hectares),Yield (quintals),Production (metric tons),Soil Type,pH Level,Organic Matter (%),Nitrogen Content (kg/ha),Phosphorus Content (kg/ha),Potassium Content (kg/ha),Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare),temp,rain,humidity,wind_speed
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,8.268030590854764,2.298768852947364,26.443483865252603,20.585621080749256,41.181118231321165,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.261561769678082,2.838557935093436,22.69749550290756,25.95630340815916,43.3756852820346,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.258170681281216,1.87663778794278,29.157901439855596,23.01822869480369,46.87305633788277,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,6.98044441581613,2.8437740276183967,31.22557142186309,23.63397023200902,36.85925300122179,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.844102653226441,1.778196584896307,25.730884562478117,16.78408328986485,43.4947653585871,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.1862896327868135,2.61442827510028,32.30539016148217,21.25314116051651,44.04285503445058,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,6.379042032745543,2.102727843518152,26.121966976988045,15.99832296917348,37.50506372010444,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Nitrogenous,7.735254923689278,2.005931339590392,25.096059957932205,23.699720256896583,48.39873691110765,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),6.733658014538133,1.4357046634514827,34.86221998959005,24.36393707234805,41.815021424030384,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Black lava soil,7.076751098565547,2.303973783502877,26.222505584330253,19.49006672703161,47.2347207319349,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Clay,7.666359664792594,1.3334259957613956,28.76332018051791,21.66615267495011,46.49574910273834,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Chalky (Calcareous),7.095054950455296,2.709517805683632,31.46676018161492,23.649096811338158,46.9596044383996,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Drip Irrigation,14675.207512636123,14126.463519265822,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Alkaline,7.801236718141181,2.520028945396694,24.905650214666323,18.861145104381823,35.29992033938123,Drip Irrigation,12202.819564541069,12761.840848614856,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Sprinkler Irrigation,7961.273257073144,7023.619586451517,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Drip Irrigation,10394.764742722036,10415.612501435362,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Sprinkler Irrigation,10055.48157776344,10698.929113310312,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Tube Well,14618.428084360095,14198.345420582516,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Drip Irrigation,8888.025671803898,9403.12584419177,26.32,1539.8,85.52,17.66
Udaipur,Mustard,Kharif,18916.436421462982,25.36947771762421,4799.001122911604,Loamy,7.403195244482246,2.372293199236565,33.20973564721851,18.64866197818056,41.08859100543583,Tube Well,6313.80158999886,6132.722867504108,26.32,1539.8,85.52,17.66
